[10/7/25 12:24AM] Ghijf used command ::dr | Player rights = PLAYER	
[10/13/25 07:12PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:13PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:13PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:13PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:14PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:15PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:15PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:15PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:15PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:16PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:16PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:16PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:16PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:17PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:17PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:17PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:17PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:17PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:17PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:17PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:18PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:18PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:18PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:19PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:19PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:21PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:21PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:22PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:22PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:22PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:22PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:22PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:22PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:22PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:22PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:23PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:23PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:23PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:23PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:23PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:23PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:23PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:23PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:23PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:23PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:24PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:24PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:24PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:25PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:25PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:25PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:25PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:25PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:25PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:25PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:25PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:25PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:25PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:26PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:27PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:27PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:27PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:27PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:27PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:28PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:28PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:28PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:28PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:28PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:28PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:29PM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/13/25 07:29PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:29PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:29PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:30PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:30PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:30PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:30PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:30PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:30PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:30PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:30PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:30PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:30PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:30PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:31PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:31PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:31PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:31PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:31PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:31PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:32PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:32PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:32PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:32PM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 07:32PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:32PM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/14/25 04:57AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 04:59AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:00AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:00AM] Ghijf used command ::pos | Player rights = ONYX_DONATOR	
[10/14/25 05:01AM] Ghijf used command ::dr | Player rights = ONYX_DONATOR	
[10/14/25 05:01AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:02AM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/14/25 05:02AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:02AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:02AM] Ghijf used command ::dr | Player rights = ONYX_DONATOR	
[10/14/25 05:02AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:02AM] Ghijf used command ::dr | Player rights = ONYX_DONATOR	
[10/14/25 05:02AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:03AM] Ghijf used command ::dr | Player rights = ONYX_DONATOR	
[10/14/25 05:04AM] Ghijf used command ::dk | Player rights = ONYX_DONATOR	
[10/14/25 05:05AM] Ghijf used command ::nm | Player rights = ONYX_DONATOR	
[10/14/25 05:06AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:07AM] Ghijf used command ::dr | Player rights = ONYX_DONATOR	
[10/14/25 05:07AM] Ghijf used command ::afkboss | Player rights = ONYX_DONATOR	
[10/14/25 05:08AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:09AM] Ghijf used command ::naraku | Player rights = ONYX_DONATOR	
[10/14/25 05:09AM] Ghijf used command ::d | Player rights = ONYX_DONATOR	
[10/14/25 05:09AM] Ghijf used command ::dr | Player rights = ONYX_DONATOR	
[10/14/25 05:09AM] Ghijf used command ::naraku | Player rights = ONYX_DONATOR	
[10/14/25 05:10AM] Ghijf used command ::terrorstep | Player rights = ONYX_DONATOR	
[10/14/25 05:11AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:15AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:16AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:16AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:16AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/14/25 05:16AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:16AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:16AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/14/25 05:16AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:16AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:16AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/14/25 05:17AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/14/25 05:18AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/14/25 05:19AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:19AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:20AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:20AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 05:20AM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/14/25 06:32AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 06:32AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 06:32AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 06:32AM] Ghijf used command ::dr | Player rights = ONYX_DONATOR	
[10/14/25 06:33AM] Ghijf used command ::shops | Player rights = ONYX_DONATOR	
[10/14/25 06:34AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 06:34AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/14/25 06:35AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 06:35AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 06:36AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 06:36AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 06:36AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 06:37AM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/14/25 06:37AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 06:38AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/14/25 06:38AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/14/25 06:38AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 06:38AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 06:38AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 06:39AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 06:39AM] Ghijf used command ::daily | Player rights = ONYX_DONATOR	
[10/14/25 06:40AM] Ghijf used command ::daily | Player rights = ONYX_DONATOR	
[10/14/25 06:49AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 06:49AM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/14/25 06:49AM] Ghijf used command ::diamond | Player rights = ONYX_DONATOR	
[10/14/25 06:50AM] Ghijf used command ::emerald | Player rights = ONYX_DONATOR	
[10/14/25 07:48AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/14/25 07:48AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 07:48AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 07:48AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/14/25 07:49AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/14/25 07:50AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 07:50AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/14/25 07:50AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 07:50AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 07:50AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/14/25 07:51AM] Ghijf used command ::shops | Player rights = ONYX_DONATOR	
[10/14/25 07:52AM] Ghijf used command ::nm | Player rights = ONYX_DONATOR	
[10/14/25 07:52AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 07:56AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 08:01AM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/14/25 08:28AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 08:28AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/14/25 08:28AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 08:28AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 08:29AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/14/25 08:29AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 08:29AM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/14/25 08:29AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 08:29AM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/14/25 08:29AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 08:30AM] Ghijf used command ::pos | Player rights = ONYX_DONATOR	
[10/14/25 08:31AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 08:31AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 08:31AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 08:31AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 08:32AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 08:32AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/14/25 08:33AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 08:33AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/14/25 08:33AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/14/25 08:34AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 08:34AM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/14/25 08:34AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 08:35AM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/14/25 08:35AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 08:35AM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/14/25 08:35AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/14/25 08:35AM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/14/25 08:35AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
