[7/13/25 06:00PM]  [ Test ] Test used command ::donate | Player rights = PLAYER	
[10/8/25 05:02PM]  [ Grand ] Grand used command ::well | Player rights = ONYX_DONATOR	
[10/8/25 05:02PM]  [ Grand ] Grand used command ::perk | Player rights = ONYX_DONATOR	
[10/8/25 05:02PM]  [ Grand ] Grand used command ::perks | Player rights = ONYX_DONATOR	
[10/8/25 05:02PM]  [ Grand ] Grand used command ::answer 200$ | Player rights = ONYX_DONATOR	
[10/8/25 05:02PM]  [ Grand ] Grand used command ::answer 200 | Player rights = ONYX_DONATOR	
[10/8/25 05:02PM]  [ Grand ] Grand used command ::answer 250 | Player rights = ONYX_DONATOR	
[10/8/25 05:03PM]  [ Grand ] Grand used command ::answer 250$ | Player rights = ONYX_DONATOR	
[10/8/25 05:03PM]  [ Grand ] Grand used command ::answer 500 | Player rights = ONYX_DONATOR	
[10/8/25 05:03PM]  [ Grand ] Grand used command ::answer 500$ | Player rights = ONYX_DONATOR	
[10/8/25 05:03PM]  [ Grand ] Grand used command ::answer 50 $ | Player rights = ONYX_DONATOR	
[10/8/25 05:03PM]  [ Grand ] Grand used command ::answer 25 $ | Player rights = ONYX_DONATOR	
[10/8/25 05:03PM]  [ Grand ] Grand used command ::answer 1000 | Player rights = ONYX_DONATOR	
[10/8/25 05:03PM]  [ Grand ] Grand used command ::answer 1000$ | Player rights = ONYX_DONATOR	
[10/8/25 05:04PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/8/25 05:06PM]  [ Grand ] Grand used command ::naraku | Player rights = ONYX_DONATOR	
[10/8/25 05:06PM]  [ Spoon ] Spoon used command ::answer 25 | Player rights = HELPER	
[10/8/25 05:06PM]  [ Spoon ] Spoon used command ::answer $25 | Player rights = HELPER	
[10/8/25 05:06PM]  [ Spoon ] Spoon used command ::answer 50 | Player rights = HELPER	
[10/8/25 05:06PM]  [ Spoon ] Spoon used command ::answer $50 | Player rights = HELPER	
[10/8/25 05:17PM]  [ Hank ] Hank used command ::teleto grand | Player rights = OWNER	
[10/8/25 05:17PM]  [ Hank ] Hank used command ::teleto spoon | Player rights = OWNER	
[10/8/25 05:18PM]  [ Hank ] Hank used command ::teleto ghijf | Player rights = OWNER	
[10/8/25 05:36PM]  [ Spoon ] Spoon used command ::answer 0 | Player rights = HELPER	
[10/8/25 05:45PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/8/25 05:46PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/8/25 05:48PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/8/25 05:48PM]  [ Pete ] Pete used command ::train | Player rights = PLAYER	
[10/8/25 05:48PM]  [ Hank ] Hank used command ::bank | Player rights = OWNER	
[10/8/25 05:49PM]  [ Hank ] Hank used command ::giveitem 23002 5 pete | Player rights = OWNER	
[10/8/25 05:49PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/8/25 05:49PM]  [ Hank ] Hank used command ::teleto pete | Player rights = OWNER	
[10/8/25 05:49PM]  [ Hank ] Hank used command ::bank | Player rights = OWNER	
[10/8/25 05:50PM]  [ Hank ] Hank used command ::giveitem 8412 1 pete | Player rights = OWNER	
[10/8/25 05:50PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/8/25 07:45PM]  [ Vibes ] Vibes used command ::vote | Player rights = RUBY_DONATOR	
[10/8/25 07:45PM]  [ You ] You used command ::vote | Player rights = DIAMOND_DONATOR	
[10/8/25 07:45PM]  [ Vibes ] Vibes used command ::voted | Player rights = RUBY_DONATOR	
[10/8/25 07:46PM]  [ Vibes ] Vibes used command ::voted | Player rights = RUBY_DONATOR	
[10/8/25 07:46PM]  [ You ] You used command ::voted | Player rights = DIAMOND_DONATOR	
[10/8/25 07:46PM]  [ You ] You used command ::auth | Player rights = DIAMOND_DONATOR	
[10/8/25 07:46PM]  [ You ] You used command ::redeem | Player rights = DIAMOND_DONATOR	
[10/8/25 07:46PM]  [ Vibes ] Vibes used command ::sp | Player rights = RUBY_DONATOR	
[10/8/25 07:46PM]  [ Vibes ] Vibes used command ::sp | Player rights = RUBY_DONATOR	
[10/8/25 07:46PM]  [ Vibes ] Vibes used command ::pass | Player rights = RUBY_DONATOR	
[10/8/25 07:46PM]  [ Vibes ] Vibes used command ::bp | Player rights = RUBY_DONATOR	
[10/8/25 07:46PM]  [ Hank ] Hank used command ::yell soz guys code was not being nice to me | Player rights = OWNER	
[10/8/25 07:47PM]  [ You ] You used command ::bank | Player rights = DIAMOND_DONATOR	
[10/8/25 07:47PM]  [ Vibes ] Vibes used command ::voted | Player rights = RUBY_DONATOR	
[10/8/25 07:47PM]  [ Hank ] Hank used command ::bank | Player rights = OWNER	
[10/8/25 07:47PM]  [ You ] You used command ::bank | Player rights = DIAMOND_DONATOR	
[10/8/25 07:48PM]  [ Hank ] Hank used command ::giveall 23020 6 | Player rights = OWNER	
[10/8/25 07:48PM]  [ Hank ] Hank used command ::bank | Player rights = OWNER	
[10/8/25 07:48PM]  [ You ] You used command ::bank | Player rights = DIAMOND_DONATOR	
[10/8/25 07:48PM]  [ Vibes ] Vibes used command ::shops | Player rights = RUBY_DONATOR	
[10/8/25 07:48PM]  [ Hank ] Hank used command ::giveall 23277 2 | Player rights = OWNER	
[10/8/25 07:49PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 07:50PM]  [ You ] You used command ::bank | Player rights = DIAMOND_DONATOR	
[10/8/25 07:50PM]  [ You ] You used command ::bank | Player rights = DIAMOND_DONATOR	
[10/8/25 07:51PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 07:52PM]  [ Vibes ] Vibes used command ::dr | Player rights = RUBY_DONATOR	
[10/8/25 07:54PM]  [ Vibes ] Vibes used command ::answer 25 | Player rights = RUBY_DONATOR	
[10/8/25 07:55PM]  [ Vibes ] Vibes used command ::daily | Player rights = RUBY_DONATOR	
[10/8/25 07:56PM]  [ You ] You used command ::bank | Player rights = DIAMOND_DONATOR	
[10/8/25 07:56PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 07:59PM]  [ You ] You used command ::guides | Player rights = DIAMOND_DONATOR	
[10/8/25 07:59PM]  [ Hank ] Hank used command ::bank | Player rights = OWNER	
[10/8/25 07:59PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:00PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:00PM]  [ You ] You used command ::bank | Player rights = DIAMOND_DONATOR	
[10/8/25 08:00PM]  [ You ] You used command ::bank | Player rights = DIAMOND_DONATOR	
[10/8/25 08:01PM]  [ Evilspot ] Evilspot used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/8/25 08:01PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:01PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:01PM]  [ Evilspot ] Evilspot used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/8/25 08:01PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:02PM]  [ Evilspot ] Evilspot used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/8/25 08:02PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:02PM]  [ Evilspot ] Evilspot used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/8/25 08:02PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:02PM]  [ Evilspot ] Evilspot used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/8/25 08:02PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:02PM]  [ Evilspot ] Evilspot used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/8/25 08:02PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:03PM]  [ Evilspot ] Evilspot used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/8/25 08:03PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:03PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:03PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:03PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:04PM]  [ Evilspot ] Evilspot used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/8/25 08:04PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:04PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:04PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:04PM]  [ Evilspot ] Evilspot used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/8/25 08:04PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:05PM]  [ Evilspot ] Evilspot used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/8/25 08:05PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:05PM]  [ You ] You used command ::diamond | Player rights = DIAMOND_DONATOR	
[10/8/25 08:06PM]  [ Hank ] Hank used command ::yell guys | Player rights = OWNER	
[10/8/25 08:06PM]  [ Hank ] Hank used command ::yell guys | Player rights = OWNER	
[10/8/25 08:07PM]  [ Pete ] Pete used command ::commands | Player rights = EMERALD_DONATOR	
[10/8/25 08:08PM]  [ Pete ] Pete used command ::voted | Player rights = EMERALD_DONATOR	
[10/8/25 08:08PM]  [ Pete ] Pete used command ::donated | Player rights = EMERALD_DONATOR	
[10/8/25 08:09PM]  [ Hank ] Hank used command ::update 45 | Player rights = OWNER	
[10/8/25 08:10PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:10PM]  [ Hank ] Hank used command ::bank | Player rights = OWNER	
[10/8/25 08:10PM]  [ Vibes ] Vibes used command ::daily | Player rights = RUBY_DONATOR	
[10/8/25 08:12PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:12PM]  [ You ] You used command ::bank | Player rights = DIAMOND_DONATOR	
[10/8/25 08:13PM]  [ Hank ] Hank used command ::bank | Player rights = OWNER	
[10/8/25 08:14PM]  [ You ] You used command ::global | Player rights = DIAMOND_DONATOR	
[10/8/25 08:15PM]  [ Vibes ] Vibes used command ::chests | Player rights = RUBY_DONATOR	
[10/8/25 08:15PM]  [ Hank ] Hank used command ::bank | Player rights = OWNER	
[10/8/25 08:15PM]  [ Vibes ] Vibes used command ::bp | Player rights = RUBY_DONATOR	
[10/8/25 08:16PM]  [ Hank ] Hank used command ::bank | Player rights = OWNER	
[10/8/25 08:16PM]  [ You ] You used command ::diamond | Player rights = DIAMOND_DONATOR	
[10/8/25 08:16PM]  [ You ] You used command ::bank | Player rights = DIAMOND_DONATOR	
[10/8/25 08:16PM]  [ Hank ] Hank used command ::bank | Player rights = OWNER	
[10/8/25 08:16PM]  [ Hank ] Hank used command ::bank | Player rights = OWNER	
[10/8/25 08:17PM]  [ Hank ] Hank used command ::bank | Player rights = OWNER	
[10/8/25 08:18PM]  [ Hank ] Hank used command ::teletome history hawk | Player rights = OWNER	
[10/8/25 08:19PM]  [ History Hawk ] History Hawk used command ::bank | Player rights = ONYX_DONATOR	
[10/8/25 08:20PM]  [ Vibes ] Vibes used command ::answer '0k0k02k02kd2d' | Player rights = RUBY_DONATOR	
[10/8/25 08:20PM]  [ History Hawk ] History Hawk used command ::bank | Player rights = ONYX_DONATOR	
[10/8/25 08:20PM]  [ Vibes ] Vibes used command ::answer 0k0k02k02kd2d | Player rights = RUBY_DONATOR	
[10/8/25 08:21PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:21PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:22PM]  [ Hank ] Hank used command ::perks | Player rights = OWNER	
[10/8/25 08:22PM]  [ Hank ] Hank used command ::expon | Player rights = OWNER	
[10/8/25 08:22PM]  [ Hank ] Hank used command ::dron | Player rights = OWNER	
[10/8/25 08:22PM]  [ Hank ] Hank used command ::slayon | Player rights = OWNER	
[10/8/25 08:23PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:24PM]  [ Pete ] Pete used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 08:24PM]  [ Pete ] Pete used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 08:25PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:26PM]  [ Spoon ] Spoon used command ::onix | Player rights = HELPER	
[10/8/25 08:26PM]  [ Spoon ] Spoon used command ::ruby | Player rights = HELPER	
[10/8/25 08:26PM]  [ Spoon ] Spoon used command ::platinum | Player rights = HELPER	
[10/8/25 08:27PM]  [ Spoon ] Spoon used command ::Shops | Player rights = HELPER	
[10/8/25 08:27PM]  [ Hank ] Hank used command ::find xp | Player rights = OWNER	
[10/8/25 08:28PM]  [ Vibes ] Vibes used command ::shops | Player rights = RUBY_DONATOR	
[10/8/25 08:28PM]  [ Pete ] Pete used command ::train | Player rights = EMERALD_DONATOR	
[10/8/25 08:28PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:28PM]  [ Spoon ] Spoon used command ::ruby | Player rights = HELPER	
[10/8/25 08:28PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:28PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:29PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:29PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:29PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:29PM]  [ Spoon ] Spoon used command ::diamond | Player rights = HELPER	
[10/8/25 08:29PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:29PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:29PM]  [ Spoon ] Spoon used command ::upgrade | Player rights = HELPER	
[10/8/25 08:29PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:29PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:29PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:30PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:30PM]  [ Hank ] Hank used command ::bank | Player rights = OWNER	
[10/8/25 08:30PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:30PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:30PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:30PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:30PM]  [ Dox ] Dox used command ::zones | Player rights = EMERALD_DONATOR	
[10/8/25 08:30PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:31PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:31PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:31PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:31PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:31PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:31PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:31PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:32PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:32PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:32PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:32PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:32PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:32PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:32PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:32PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:32PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:33PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:33PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:33PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:33PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:33PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:33PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:33PM]  [ Sun ] Sun used command ::shops | Player rights = PLAYER	
[10/8/25 08:33PM]  [ Hank ] Hank used command ::staffzone | Player rights = OWNER	
[10/8/25 08:33PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:33PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:34PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:34PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:34PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:34PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:34PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:34PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:34PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:35PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:35PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:35PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:35PM]  [ History Hawk ] History Hawk used command ::bank | Player rights = ONYX_DONATOR	
[10/8/25 08:35PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:35PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:35PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:36PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:36PM]  [ Hank ] Hank used command ::spawnvoteboss | Player rights = OWNER	
[10/8/25 08:36PM]  [ History Hawk ] History Hawk used command ::vboss | Player rights = ONYX_DONATOR	
[10/8/25 08:36PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:36PM]  [ Vibes ] Vibes used command ::vboss | Player rights = RUBY_DONATOR	
[10/8/25 08:36PM]  [ Pete ] Pete used command ::vboss | Player rights = EMERALD_DONATOR	
[10/8/25 08:36PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:36PM]  [ Spoon ] Spoon used command ::vboss | Player rights = HELPER	
[10/8/25 08:36PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:36PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:37PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:37PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:37PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:37PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:37PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:37PM]  [ Spoon ] Spoon used command ::bank | Player rights = HELPER	
[10/8/25 08:37PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:37PM]  [ Dox ] Dox used command ::vboss | Player rights = EMERALD_DONATOR	
[10/8/25 08:37PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/8/25 08:38PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
